GEOID,unemployment_2019,unemployment_2020,delta_unemployment,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
45035,0.024865258743576292,0.05951500371975434,0.03464974497617805,South Carolina,Dorchester County,41913,33824,77278,8089,0.5423665208726934,0.43769248686560214,0.1046740340070913
45037,0.027970456254020417,0.052745120862918556,0.02477466460889814,South Carolina,Edgefield County,8184,4953,13304,3231,0.6151533373421527,0.372294046903187,0.2428592904389657
45039,0.0443400966853222,0.07816948227953836,0.033829385594216166,South Carolina,Fairfield County,4625,7382,12136,-2757,0.38109756097560976,0.6082729070533949,-0.2271753460777851
45041,0.029402246890099275,0.055742837977447765,0.02634059108734849,South Carolina,Florence County,32615,31153,64510,1462,0.5055805301503643,0.48291737715082933,0.022663152999534975
45043,0.03760800305025817,0.07679408091195547,0.039186077861697304,South Carolina,Georgetown County,20487,15822,36668,4665,0.5587160466892113,0.4314934002399913,0.12722264644922
45045,0.024324678132831755,0.05786224002906649,0.03353756189623473,South Carolina,Greenville County,150021,103030,258155,46991,0.5811276171292441,0.3991013151013926,0.18202630202785153
45047,0.031218128505864355,0.06483084972549598,0.033612721219631624,South Carolina,Greenwood County,19431,12145,32006,7286,0.6071049178279073,0.3794601012310192,0.22764481659688812
45049,0.027190003267553196,0.049966925666669965,0.02277692239911677,South Carolina,Hampton County,3906,5323,9305,-1417,0.4197743148844707,0.5720580333154218,-0.15228371843095112
45051,0.035937440405277764,0.08983617507829993,0.05389873467302216,South Carolina,Horry County,118821,59180,179744,59641,0.6610568363895318,0.3292460388107531,0.33181079757877874
45053,0.025415489719503387,0.051832542013273475,0.026417052293770088,South Carolina,Jasper County,7078,7185,14394,-107,0.4917326663887731,0.49916631929970823,-0.007433652910935118
45055,0.029560378281799457,0.05445021145713187,0.024889833175332415,South Carolina,Kershaw County,20471,12699,33629,7772,0.6087305599333909,0.3776205061107972,0.23111005382259364
45057,0.03347652289252317,0.07183046779358465,0.03835394490106148,South Carolina,Lancaster County,30312,18937,49868,11375,0.607844710034491,0.37974252025346916,0.22810218978102187
45059,0.029773032175768103,0.06918640179251047,0.03941336961674237,South Carolina,Laurens County,20004,10159,30488,9845,0.656127000787195,0.3332130674363684,0.3229139333508266
45061,0.040146582881033635,0.07854017846108215,0.03839359558004851,South Carolina,Lee County,3008,5329,8431,-2321,0.35677855533151465,0.6320721148143755,-0.2752935594828609
45063,0.023373995583592364,0.04448815630031705,0.021114160716724686,South Carolina,Lexington County,92817,49301,144568,43516,0.6420300481434342,0.34102290963422055,0.3010071385092137
45065,0.03080743509047994,0.06744083276048315,0.03663339767000322,South Carolina,McCormick County,2958,2687,5697,271,0.5192206424433913,0.47165174653326314,0.04756889591012814
45067,0.043240515385549023,0.08003967648405311,0.036799161098504084,South Carolina,Marion County,5711,8872,14704,-3161,0.3883977149075082,0.6033732317736671,-0.2149755168661589
45069,0.04832211110909454,0.09900355559457442,0.050681444485479885,South Carolina,Marlboro County,5044,6290,11446,-1246,0.4406779661016949,0.5495369561418836,-0.10885899004018867
45071,0.02675192370217839,0.04954235262704036,0.022790428924861973,South Carolina,Newberry County,11443,6958,18631,4485,0.614191401427728,0.37346358220170683,0.24072781922602116
45073,0.027718783370156944,0.054705995415188016,0.026987212045031073,South Carolina,Oconee County,29698,10414,40668,19284,0.7302547457460411,0.2560735713583161,0.474181174387725
45075,0.047497638153095524,0.08866472545757072,0.04116708730447519,South Carolina,Orangeburg County,13603,27295,41205,-13692,0.33012983861181894,0.6624196092707195,-0.3322897706589006
45077,0.027810613264123513,0.05351758183836165,0.02570696857423814,South Carolina,Pickens County,42907,13645,57546,29262,0.7456122058874639,0.237114656101206,0.5084975497862579
45079,0.028044586171350402,0.058796249646917736,0.030751663475567334,South Carolina,Richland County,58313,132570,193822,-74257,0.3008585196726894,0.6839780829833558,-0.38311956331066643
45081,0.026657457274330994,0.04282778385308646,0.016170326578755462,South Carolina,Saluda County,6210,2963,9274,3247,0.6696139745525124,0.31949536338149664,0.3501186111710157
45083,0.025538069313273497,0.06957413530643837,0.04403606599316487,South Carolina,Spartanburg County,93560,52926,148655,40634,0.6293767448118126,0.3560324240691534,0.2733443207426592
45085,0.03367891446866901,0.0675310195195082,0.03385210505083919,South Carolina,Sumter County,21000,27379,48920,-6379,0.42927228127555195,0.5596688470973017,-0.13039656582174974
45087,0.03475878601087282,0.09261698440207972,0.05785819839120689,South Carolina,Union County,8183,4935,13257,3248,0.6172588066681753,0.3722561665535189,0.24500264011465644
45089,0.045589228373368616,0.08090199196688891,0.03531276359352029,South Carolina,Williamsburg County,5532,10289,15985,-4757,0.3460744447919925,0.6436659368157648,-0.2975914920237723
45091,0.02755931205843754,0.06381786817316869,0.03625855611473115,South Carolina,York County,82727,59008,144050,23719,0.5742936480388754,0.40963554321416173,0.16465810482471366
46003,0.02746082873833051,0.03648222873251893,0.009021399994188422,South Dakota,Aurora County,1052,317,1405,735,0.7487544483985765,0.22562277580071174,0.5231316725978647
46005,0.03153644885723692,0.04239809321665305,0.010861644359416125,South Dakota,Beadle County,4808,2107,7081,2701,0.6790001412229911,0.29755684225391893,0.3814432989690722
46007,0.0542150274893097,0.05672333848531685,0.0025083109960071445,South Dakota,Bennett County,694,466,1183,228,0.5866441251056635,0.39391377852916315,0.1927303465765004
46009,0.03182161314673944,0.04570981936081519,0.01388820621407575,South Dakota,Bon Homme County,2235,721,3001,1514,0.7447517494168611,0.24025324891702765,0.5044985004998335
46011,0.032754476416080265,0.047998681402571255,0.01524420498649099,South Dakota,Brookings County,8000,6110,14567,1890,0.5491865174709961,0.41944120271847324,0.12974531475252288
46013,0.03089808840620366,0.049312869816578966,0.018414781410375305,South Dakota,Brown County,10580,6538,17547,4042,0.6029520715791873,0.37259930472445435,0.23035276685473294
46015,0.031036475507359683,0.049855858911310835,0.018819383403951152,South Dakota,Brule County,1750,673,2490,1077,0.7028112449799196,0.27028112449799196,0.4325301204819277
46017,0.06622758873033296,0.09241939453605709,0.026191805805724125,South Dakota,Buffalo County,183,352,549,-169,0.3333333333333333,0.6411657559198543,-0.30783242258652094
46019,0.033968872881075904,0.05916706089623334,0.025198188015157434,South Dakota,Butte County,3731,939,4802,2792,0.7769679300291545,0.19554352353186172,0.5814244064972929
46021,0.036689327722024385,0.04073473797947056,0.004045410257446175,South Dakota,Campbell County,747,117,873,630,0.8556701030927835,0.13402061855670103,0.7216494845360825
46023,0.03745210515824677,0.07060915576952269,0.03315705061127592,South Dakota,Charles Mix County,2552,1177,3783,1375,0.6745968807824478,0.3111287338091462,0.36346814697330165
46025,0.040169041083954166,0.0519724210158841,0.011803379931929932,South Dakota,Clark County,1373,437,1850,936,0.7421621621621621,0.23621621621621622,0.5059459459459459
46027,0.033390890947009616,0.048966631385438136,0.01557574043842852,South Dakota,Clay County,2456,3083,5698,-627,0.431028431028431,0.5410670410670411,-0.11003861003861004
46029,0.031576912336476706,0.05451297221073613,0.022936059874259423,South Dakota,Codington County,8958,3837,13161,5121,0.6806473672213358,0.29154319580578986,0.38910417141554593
46031,0.058035442421289815,0.05662140276566588,-0.001414039655623936,South Dakota,Corson County,647,622,1283,25,0.5042868277474669,0.4848012470771629,0.019485580670304037
46033,0.04445599085524265,0.06762397729170146,0.023167986436458808,South Dakota,Custer County,3852,1522,5494,2330,0.7011285038223517,0.27702948671277755,0.42409901710957415
46035,0.029285280056439086,0.04638677359211088,0.017101493535671794,South Dakota,Davison County,5613,2648,8454,2965,0.6639460610361959,0.3132245091081145,0.3507215519280814
46037,0.045691709141357784,0.0620129381675944,0.016321229026236617,South Dakota,Day County,1869,1052,2964,817,0.6305668016194332,0.3549257759784076,0.27564102564102566
46039,0.04830046804266094,0.06319872233629933,0.014898254293638391,South Dakota,Deuel County,1699,609,2350,1090,0.7229787234042553,0.2591489361702128,0.4638297872340425
46041,0.08273798391621472,0.08522383545069571,0.0024858515344809984,South Dakota,Dewey County,790,1131,1966,-341,0.40183112919633773,0.5752797558494405,-0.17344862665310273
46043,0.028260183138616987,0.03228216210447681,0.004021978965859825,South Dakota,Douglas County,1468,216,1707,1252,0.8599882835383714,0.1265377855887522,0.7334504979496193
46045,0.030003673919255416,0.031680383804127556,0.0016767098848721393,South Dakota,Edmunds County,1538,417,1985,1121,0.7748110831234257,0.21007556675062972,0.5647355163727961
46047,0.04272980501392757,0.06617322138753867,0.023443416373611102,South Dakota,Fall River County,2878,1053,4042,1825,0.7120237506185056,0.26051459673428995,0.4515091538842157
46049,0.03279205423301276,0.03864159327144331,0.005849539038430544,South Dakota,Faulk County,964,198,1182,766,0.8155668358714044,0.16751269035532995,0.6480541455160744
46051,0.033796582831636,0.04489411764705883,0.011097534815422826,South Dakota,Grant County,2618,1056,3745,1562,0.6990654205607477,0.28197596795727636,0.41708945260347136
46053,0.03463009685032962,0.04311971773200952,0.008489620881679899,South Dakota,Gregory County,1771,455,2258,1316,0.7843224092116917,0.20150575730735165,0.5828166519043401
46055,0.029817605075337036,0.028805263580197388,-0.001012341495139648,South Dakota,Haakon County,1026,105,1137,921,0.9023746701846965,0.09234828496042216,0.8100263852242744
46057,0.03269960067307934,0.0391658701011219,0.006466269428042563,South Dakota,Hamlin County,2372,647,3083,1725,0.7693804735647097,0.20986052546221212,0.5595199481024976
46059,0.028040003738667163,0.03084138715179079,0.0028013834131236266,South Dakota,Hand County,1433,373,1836,1060,0.7805010893246187,0.20315904139433552,0.5773420479302832
46061,0.04681155958920468,0.058107201073928465,0.011295641484723784,South Dakota,Hanson County,1793,557,2388,1236,0.7508375209380235,0.233249581239531,0.5175879396984925
46063,0.027589378089435568,0.038907379777344195,0.011318001687908627,South Dakota,Harding County,748,49,813,699,0.9200492004920049,0.06027060270602706,0.8597785977859779
46065,0.026664674287516916,0.03817699026369845,0.011512315976181537,South Dakota,Hughes County,5522,2953,8723,2569,0.6330390920554855,0.3385303221368795,0.294508769918606
46067,0.030995899645562583,0.042266807786112005,0.011270908140549422,South Dakota,Hutchinson County,2944,762,3767,2182,0.7815237589593841,0.20228298380674276,0.5792407751526414
46069,0.0344954128440367,0.03469061385164227,1.952010076055749e-4,South Dakota,Hyde County,564,136,710,428,0.7943661971830986,0.19154929577464788,0.6028169014084508
46071,0.057251408358443605,0.047126436781609195,-0.01012497157683441,South Dakota,Jackson County,738,359,1115,379,0.6618834080717488,0.3219730941704036,0.33991031390134524
46073,0.02738805970149254,0.029493225540833896,0.002105165839341356,South Dakota,Jerauld County,721,270,1006,451,0.7166998011928429,0.268389662027833,0.44831013916500995
46075,0.03080931943592888,0.04034980055231667,0.009540481116387788,South Dakota,Jones County,498,90,599,408,0.8313856427378965,0.15025041736227046,0.681135225375626
46077,0.0304788644517236,0.04106963298139769,0.010590768529674086,South Dakota,Kingsbury County,1904,819,2779,1085,0.6851385390428212,0.2947103274559194,0.3904282115869018
46079,0.03609050676307424,0.042326779320309066,0.006236272557234829,South Dakota,Lake County,3681,2068,5873,1613,0.6267665588285374,0.3521198705942449,0.2746466882342925
46081,0.03207069918496081,0.0698279914658695,0.03775729228090869,South Dakota,Lawrence County,8753,4537,13828,4216,0.6329910326873012,0.32810240092565807,0.3048886317616431
46083,0.025599209886059786,0.041826521800832725,0.01622731191477294,South Dakota,Lincoln County,19617,11981,32396,7636,0.60553772070626,0.36982960859365355,0.23570811211260645
46085,0.047694204685573366,0.06182068558500959,0.014126480899436224,South Dakota,Lyman County,1042,525,1597,517,0.6524733876017533,0.3287413901064496,0.32373199749530374
46087,0.028699842963123407,0.04256701868399675,0.013867175720873346,South Dakota,McCook County,2068,769,2900,1299,0.713103448275862,0.26517241379310347,0.44793103448275856
46089,0.04282637508283632,0.058417242240159775,0.015590867157323454,South Dakota,McPherson County,1075,222,1324,853,0.8119335347432024,0.16767371601208458,0.6442598187311178
46091,0.03828939086649416,0.05551695386325736,0.0172275629967632,South Dakota,Marshall County,1287,858,2178,429,0.5909090909090909,0.3939393939393939,0.19696969696969702
46093,0.03581237990828824,0.05556350540788705,0.019751125499598808,South Dakota,Meade County,9875,3285,13670,6590,0.7223847841989759,0.2403072421360644,0.48207754206291153
46095,0.05724246513720198,0.06583710407239819,0.008594638935196214,South Dakota,Mellette County,449,298,769,151,0.5838751625487646,0.38751625487646296,0.19635890767230163
46097,0.03109946160385379,0.0521952932911837,0.02109583168732991,South Dakota,Miner County,787,320,1138,467,0.6915641476274165,0.281195079086116,0.41036906854130045
46099,0.028659724079694592,0.051106671608111276,0.022446947528416684,South Dakota,Minnehaha County,49249,40482,92326,8767,0.5334250373675887,0.43846803717262745,0.09495700019496128
46101,0.0360141086198717,0.05613560987593662,0.02012150125606492,South Dakota,Moody County,1951,1179,3206,772,0.6085464753587024,0.367747972551466,0.24079850280723641
46102,0.09755129671560961,0.11256192989767098,0.015010633182061375,South Dakota,Oglala Lakota County,297,2829,3200,-2532,0.0928125,0.8840625,-0.79125
46103,0.03399635575041148,0.06024327680895963,0.026246921058548145,South Dakota,Pennington County,35063,20606,57518,14457,0.6096004728954414,0.35825306860461076,0.25134740429083063
46105,0.031160479391990643,0.042154566744730684,0.010994087352740042,South Dakota,Perkins County,1401,239,1669,1162,0.8394248052726183,0.1431995206710605,0.6962252846015577
46107,0.03133471535640249,0.036406389361874646,0.005071674005472156,South Dakota,Potter County,1139,227,1380,912,0.8253623188405798,0.1644927536231884,0.6608695652173914
46109,0.043174264212030924,0.07024241912323675,0.02706815491120583,South Dakota,Roberts County,2404,1828,4307,576,0.5581611330392384,0.424425354074762,0.13373577896447641
46111,0.03081151453782728,0.045856393301229065,0.015044878763401784,South Dakota,Sanborn County,905,257,1185,648,0.7637130801687764,0.2168776371308017,0.5468354430379747
46115,0.034280936454849496,0.045345873945826655,0.011064937490977159,South Dakota,Spink County,2104,998,3163,1106,0.6651912741068606,0.31552323743281696,0.34966803667404367
46117,0.029507162807460133,0.044788236886022285,0.015281074078562152,South Dakota,Stanley County,1203,421,1652,782,0.7282082324455206,0.25484261501210653,0.47336561743341404
46119,0.02884515255649276,0.03410167350805179,0.005256520951559027,South Dakota,Sully County,726,185,930,541,0.7806451612903226,0.1989247311827957,0.5817204301075269
46121,0.06479970521661314,0.06948704953453012,0.0046873443179169805,South Dakota,Todd County,532,1963,2539,-1431,0.20953131153997637,0.773139031114612,-0.5636077195746356
46123,0.029021311252884482,0.03459050542703651,0.005569194174152029,South Dakota,Tripp County,2161,495,2696,1666,0.8015578635014837,0.1836053412462908,0.6179525222551929
46125,0.03039486743229831,0.04455936525928024,0.014164497826981929,South Dakota,Turner County,3290,1139,4548,2151,0.7233948988566403,0.2504397537379068,0.47295514511873354
46127,0.03439875842288273,0.056605974589040424,0.022207216166157694,South Dakota,Union County,5944,2725,8855,3219,0.6712591756070017,0.30773574251835123,0.3635234330886504
46129,0.05520919107555974,0.06871242289372999,0.013503231818170251,South Dakota,Walworth County,1966,565,2580,1401,0.762015503875969,0.2189922480620155,0.5430232558139534
46135,0.02864311101818942,0.05069905869324474,0.022055947675055317,South Dakota,Yankton County,6581,4016,10900,2565,0.6037614678899083,0.36844036697247706,0.2353211009174312
46137,0.05581437018455474,0.05363810217648666,-0.002176268008068083,South Dakota,Ziebach County,404,481,906,-77,0.445916114790287,0.5309050772626932,-0.08498896247240623
47001,0.03550854570425759,0.06758059642070828,0.03207205071645069,Tennessee,Anderson County,23184,11741,35570,11443,0.6517852122575204,0.3300815293786899,0.3217036828788305
47003,0.03705012525423862,0.07931632380862716,0.04226619855438854,Tennessee,Bedford County,14354,4453,19088,9901,0.7519907795473596,0.23328792958927075,0.5187028499580888
47005,0.04458964601134487,0.07982071448419172,0.03523106847284684,Tennessee,Benton County,5668,1529,7260,4139,0.7807162534435261,0.2106060606060606,0.5701101928374656
47007,0.054031252995877674,0.08335708449714035,0.02932583150126268,Tennessee,Bledsoe County,4725,971,5758,3754,0.8205974296630775,0.1686349426884335,0.651962486974644
47009,0.031866927826958345,0.06445806659761254,0.03259113877065419,Tennessee,Blount County,47369,17932,66609,29437,0.7111501448753171,0.269212869131799,0.44193727574351815
47011,0.034510582535837664,0.06647633107690178,0.03196574854106411,Tennessee,Bradley County,35204,9851,45865,25353,0.7675569606453723,0.21478251389948763,0.5527744467458846
47013,0.045872070057138406,0.07636605977789102,0.03049398972075261,Tennessee,Campbell County,12331,2441,14933,9890,0.8257550391749816,0.16346347016674478,0.6622915690082368
47015,0.030661465019755453,0.06524999364530643,0.03458852862555097,Tennessee,Cannon County,5190,1261,6557,3929,0.7915205124294646,0.1923135580295867,0.5992069543998779
47017,0.04850580221134427,0.07415555122385899,0.025649749012514718,Tennessee,Carroll County,9205,2559,11905,6646,0.7732045359092818,0.21495170096598068,0.5582528349433011
47019,0.04058922506787237,0.06976629541077006,0.029177070342897696,Tennessee,Carter County,19584,4529,24492,15055,0.7996080352768251,0.1849175240894986,0.6146905111873265
47021,0.026138856335827396,0.05639185920876062,0.030253002872933227,Tennessee,Cheatham County,14438,5514,20260,8924,0.7126357354392893,0.2721618953603159,0.4404738400789734
47023,0.034355709876543204,0.05742443758799389,0.023068727711450687,Tennessee,Chester County,5952,1412,7584,4540,0.7848101265822784,0.18618143459915612,0.5986286919831223
47025,0.04201420287472255,0.06945211638512429,0.027437913510401736,Tennessee,Claiborne County,10604,2202,12945,8402,0.8191579760525299,0.17010428736964078,0.6490536886828892
47027,0.059933539045810585,0.08078301626688723,0.020849477221076648,Tennessee,Clay County,2733,735,3506,1998,0.7795208214489446,0.2096406160867085,0.5698802053622362
47029,0.045289675866389684,0.10074000715248549,0.055450331286095805,Tennessee,Cocke County,12162,2533,14859,9629,0.8184938421158894,0.170469075980887,0.6480247661350024
47031,0.03331866168693727,0.07846368156637151,0.04514501987943424,Tennessee,Coffee County,17883,5705,24282,12178,0.7364714603409933,0.23494769788320566,0.5015237624577876
47033,0.03473032714412025,0.05883638748223979,0.024106060338119538,Tennessee,Crockett County,4673,1382,6114,3291,0.764311416421328,0.2260385999345764,0.5382728164867516
47035,0.04478893259494339,0.0747652972429943,0.02997636464805091,Tennessee,Cumberland County,25168,6728,32279,18440,0.779701973419251,0.2084327271600731,0.5712692462591779
47037,0.02515212346544616,0.07946695589586693,0.05431483243042077,Tennessee,Davidson County,100218,199703,309658,-99485,0.32364091998269057,0.6449147123600876,-0.321273792377397
47039,0.05306823316764572,0.08503755688360108,0.03196932371595536,Tennessee,Decatur County,4229,904,5241,3325,0.8069070788017554,0.17248616676206832,0.6344209120396871
47041,0.04313829505066044,0.0911715544750038,0.04803325942434336,Tennessee,DeKalb County,6672,1750,8513,4922,0.7837425114530717,0.20556795489251733,0.5781745565605544
47043,0.029762121930752672,0.05892834852078392,0.02916622659003125,Tennessee,Dickson County,17643,6106,24323,11537,0.7253628253093779,0.25103811207499077,0.47432471323438713
47045,0.048473832465517494,0.07826502388735229,0.029791191421834798,Tennessee,Dyer County,11768,3158,15079,8610,0.7804231049804363,0.20943033357649712,0.5709927714039392
47047,0.0365037299627434,0.06412453899334211,0.027620809030598714,Tennessee,Fayette County,15690,7027,22984,8663,0.6826487991646363,0.3057344239470936,0.3769143752175427
47049,0.041746630489930076,0.06502856508957791,0.023281934599647836,Tennessee,Fentress County,7441,1214,8729,6227,0.8524458700882117,0.13907664108145262,0.713369229006759
47051,0.033418949420964884,0.07758318453472919,0.04416423511376431,Tennessee,Franklin County,13987,4864,19132,9123,0.7310788208237508,0.2542337445118127,0.47684507631193807
47053,0.042328913777484975,0.06970254952151572,0.027373635744030747,Tennessee,Gibson County,16259,5771,22335,10488,0.7279605999552272,0.2583837027087531,0.4695768972464741
47055,0.03852828878861506,0.08285452902390861,0.044326240235293544,Tennessee,Giles County,9784,3298,13203,6486,0.7410437021888965,0.24979171400439293,0.49125198818450355
47057,0.04026088917414005,0.07294557793535476,0.03268468876121471,Tennessee,Grainger County,8565,1467,10134,7098,0.8451746595618709,0.1447602131438721,0.7004144464179988
47059,0.046549166254563235,0.08195382254267133,0.0354046562881081,Tennessee,Greene County,22259,5199,28087,17060,0.7925018691921529,0.18510342863246343,0.6073984405596895
47061,0.04140989651678487,0.0992128033309479,0.05780290681416302,Tennessee,Grundy County,4802,988,5855,3814,0.8201537147736977,0.16874466268146884,0.6514090520922289
47063,0.03850410876860249,0.0711623487605202,0.03265823999191771,Tennessee,Hamblen County,18811,5500,24631,13311,0.763712394949454,0.22329584669725144,0.5404165482522025
47065,0.032408493638580775,0.06961440852647371,0.03720591488789294,Tennessee,Hamilton County,92108,75522,171113,16586,0.5382875643580558,0.44135746553447136,0.09693009882358444
47067,0.05887876061186964,0.08721249705628385,0.028333736444414212,Tennessee,Hancock County,2372,362,2744,2010,0.8644314868804664,0.13192419825072887,0.7325072886297376
47069,0.0498285674504412,0.07979735119073705,0.02996878374029585,Tennessee,Hardeman County,5760,4180,10063,1580,0.5723939183146179,0.41538308655470535,0.1570108317599126
47071,0.04267628803712917,0.07025484523007411,0.02757855719294494,Tennessee,Hardin County,9559,1775,11538,7784,0.828479805858901,0.15383948691280985,0.6746403189460912
47073,0.04120054475465196,0.0781124947978359,0.03691195004318394,Tennessee,Hawkins County,20405,4083,24824,16322,0.8219867869803416,0.16447792458910732,0.6575088623912342
47075,0.04854076607092931,0.08848419925013391,0.0399434331792046,Tennessee,Haywood County,3343,4012,7439,-669,0.44938835865035626,0.5393198010485281,-0.0899314423981718
47077,0.043409714127864284,0.07887468861691758,0.0354649744890533,Tennessee,Henderson County,9797,2092,12020,7705,0.8150582362728785,0.1740432612312812,0.6410149750415973
47079,0.04147755045038754,0.07346142477091339,0.031983874320525844,Tennessee,Henry County,11239,3548,15047,7691,0.7469262976008507,0.23579451053366118,0.5111317870671895
47081,0.030657699989941226,0.058188574630607254,0.027530874640666027,Tennessee,Hickman County,7577,2130,9832,5447,0.7706468673718471,0.21663954434499594,0.5540073230268512
47083,0.04575675607351417,0.07928245170838756,0.03352569563487339,Tennessee,Houston County,2718,871,3686,1847,0.7373846988605535,0.23629951166576235,0.5010851871947911
47085,0.038396542648973596,0.06275269223502739,0.02435614958605379,Tennessee,Humphreys County,6120,2017,8236,4103,0.7430791646430306,0.24490043710539097,0.4981787275376396
47087,0.045867006947398266,0.08061294826702488,0.03474594131962661,Tennessee,Jackson County,4118,1135,5323,2983,0.7736238962990795,0.21322562464775502,0.5603982716513245
47089,0.037000571255754566,0.07535647000163971,0.038355898745885145,Tennessee,Jefferson County,18651,4654,23616,13997,0.7897611788617886,0.19706978319783197,0.5926913956639567
47091,0.034724018973695564,0.06372071896697164,0.028996699993276073,Tennessee,Johnson County,6468,1246,7801,5222,0.8291244712216382,0.15972311242148443,0.6694013588001538
47093,0.028983834656190303,0.05934449347983228,0.03036065882364198,Tennessee,Knox County,124540,91422,220556,33118,0.56466384954388,0.41450697328569613,0.1501568762581839
47095,0.05687514640431014,0.08820171265461466,0.03132656625030451,Tennessee,Lake County,1492,526,2034,966,0.7335299901671584,0.2586037364798427,0.47492625368731567
47097,0.05433598801987611,0.09010310855724522,0.035767120537369114,Tennessee,Lauderdale County,5674,3193,8965,2481,0.6329057445621863,0.3561628555493586,0.2767428890128277
47099,0.0407319573039201,0.07792983179561191,0.03719787449169182,Tennessee,Lawrence County,15334,3195,18718,12139,0.8192114542151939,0.17069131317448447,0.6485201410407094
47101,0.0403856591003416,0.0788655726088287,0.038479913508487104,Tennessee,Lewis County,4474,1072,5609,3402,0.7976466393296487,0.1911214120164022,0.6065252273132465
47103,0.03580374753451677,0.08484775795626986,0.0490440104217531,Tennessee,Lincoln County,12281,2919,15608,9362,0.7868400820092261,0.187019477191184,0.5998206048180421
47105,0.03379953789831652,0.06419235764819134,0.030392819749874816,Tennessee,Loudon County,21713,6948,29347,14765,0.7398711963744165,0.23675333083449757,0.5031178655399189
47107,0.03775942153403757,0.0765866832865898,0.038827261752552224,Tennessee,McMinn County,18198,4361,22844,13837,0.7966205568201716,0.19090351952372614,0.6057170372964455
47109,0.05244857126206803,0.08453040281671016,0.03208183155464213,Tennessee,McNairy County,9093,1943,11275,7150,0.8064745011086475,0.17232815964523282,0.6341463414634146
47111,0.031147063110333773,0.06488857928397276,0.03374151617363899,Tennessee,Macon County,8096,1307,9487,6789,0.8533783071571625,0.13776747127648362,0.7156108358806789
47113,0.03567730301208775,0.07599621029764239,0.040318907285554643,Tennessee,Madison County,23943,18390,42950,5553,0.5574621653084982,0.4281722933643772,0.12928987194412106
47115,0.042903919298825866,0.07378832188742483,0.030884402588598966,Tennessee,Marion County,9911,3177,13256,6734,0.7476614363307181,0.23966505733252866,0.5079963789981895
47117,0.03501996637242539,0.08932441196475743,0.054304445592332044,Tennessee,Marshall County,11043,3605,14878,7438,0.7422368597929829,0.24230407312810862,0.4999327866648743
47119,0.03153265413269002,0.08204867562635915,0.05051602149366913,Tennessee,Maury County,31464,14418,46657,17046,0.674368261997128,0.30902115438197914,0.3653471076151488
47121,0.04550669216061185,0.08559992435941882,0.04009323219880697,Tennessee,Meigs County,4467,1008,5532,3459,0.8074837310195228,0.1822125813449024,0.6252711496746204
47123,0.036491957768562226,0.07962520698648028,0.04313324921791805,Tennessee,Monroe County,16783,3764,20797,13019,0.8069913929893735,0.18098764244843007,0.6260037505409435
47125,0.03797746075929792,0.07616615432815645,0.038188693568858526,Tennessee,Montgomery County,42187,32472,76758,9715,0.5496104640558639,0.4230438521066208,0.12656661194924307
47127,0.029068567891611843,0.05459862755031548,0.025530059658703634,Tennessee,Moore County,2888,573,3539,2315,0.8160497315625883,0.16191014410850524,0.6541395874540831
47129,0.04077208269621499,0.06471175495985386,0.02393967226363887,Tennessee,Morgan County,6930,1167,8228,5763,0.8422459893048129,0.14183276616431698,0.7004132231404959
47131,0.04884493681338644,0.06849079104279845,0.019645854229412014,Tennessee,Obion County,10790,2589,13521,8201,0.7980178980844612,0.19147992012425116,0.60653797796021
47133,0.037810341531530775,0.06206862388956772,0.024258282358036946,Tennessee,Overton County,7918,2033,10037,5885,0.7888811397828036,0.20255056291720633,0.5863305768655973
47135,0.05006887782134153,0.09610475170880342,0.046035873887461894,Tennessee,Perry County,2775,615,3428,2160,0.80950991831972,0.1794049008168028,0.6301050175029171
47137,0.04643930393458662,0.06031380451993666,0.013874500585350044,Tennessee,Pickett County,2381,525,2931,1856,0.8123507335380417,0.17911975435005117,0.6332309791879904
47139,0.03988560114398856,0.06786429329453081,0.027978692150542252,Tennessee,Polk County,6792,1492,8360,5300,0.8124401913875599,0.1784688995215311,0.6339712918660287
47141,0.034824850447596555,0.06540564642932577,0.030580795981729213,Tennessee,Putnam County,23759,9185,33593,14574,0.7072604411633376,0.2734200577501265,0.43384038341321113
47143,0.05710394746660697,0.09455190378540154,0.03744795631879457,Tennessee,Rhea County,11050,2369,13637,8681,0.8102955195424214,0.17371855980054265,0.6365769597418788
47145,0.04042948833303341,0.06475121281071566,0.02432172447768225,Tennessee,Roane County,19230,6043,25917,13187,0.741984025928927,0.23316741906856503,0.5088166068603619
47147,0.02876018193452433,0.061071501954190845,0.032311320019666516,Tennessee,Robertson County,24536,8692,33717,15844,0.7277041255153187,0.25779280481656136,0.46991132069875735
47149,0.02566788731036428,0.06949919373333069,0.04383130642296641,Tennessee,Rutherford County,81480,59341,143878,22139,0.5663131263987545,0.4124397058619108,0.15387342053684372
47151,0.043695800496385884,0.08440153821502965,0.04070573771864376,Tennessee,Scott County,8004,986,9052,7018,0.8842244807777286,0.10892620415377817,0.7752982766239505
47153,0.0420322709694626,0.07649898441003455,0.03446671344057196,Tennessee,Sequatchie County,5855,1298,7252,4557,0.8073634859349145,0.17898510755653613,0.6283783783783783
47155,0.03269206683577311,0.09711489595600259,0.06442282912022948,Tennessee,Sevier County,33783,8721,43535,25062,0.775996324796141,0.20032158033765934,0.5756747444584817
